"","id","trial","x","y","ymax","kernel","scenario","horizon","round","reward","experimentDuration","instructionsDuration","env","delta_x","overall","Horizon","tau","kError","lambda","beta","Model"
"101",1,10,10,45.1975884793445,95.7693230900316,"Rough","Avg. Reward Condition",10,"12",1.01,"0:04:16","0:00:52",14,12,12,"Long",0.129871463245226,1.08220161674217,NA,0.469884744259028,"BMT"
"102",1,11,0,10.6697283421008,95.7693230900316,"Rough","Avg. Reward Condition",10,"12",1.01,"0:04:16","0:00:52",14,1,12,"Long",0.129871463245226,1.08220161674217,NA,0.469884744259028,"BMT"
"103",1,1,18,100,100,"Rough","Avg. Reward Condition",5,"13",1.01,"0:04:16","0:00:52",36,NA,13,"Short",0.0771947122348701,2.75025646218441,NA,0.345653158268464,"BMT"
"104",1,2,15,77.0723042464054,100,"Rough","Avg. Reward Condition",5,"13",1.01,"0:04:16","0:00:52",36,1,13,"Short",0.0771947122348701,2.75025646218441,NA,0.345653158268464,"BMT"
"105",1,3,8,69.2473470115665,100,"Rough","Avg. Reward Condition",5,"13",1.01,"0:04:16","0:00:52",36,5,13,"Short",0.0771947122348701,2.75025646218441,NA,0.345653158268464,"BMT"
"106",1,4,7,61.4634153590314,100,"Rough","Avg. Reward Condition",5,"13",1.01,"0:04:16","0:00:52",36,3,13,"Short",0.0771947122348701,2.75025646218441,NA,0.345653158268464,"BMT"
"107",1,5,9,91.3815337504999,100,"Rough","Avg. Reward Condition",5,"13",1.01,"0:04:16","0:00:52",36,17,13,"Short",0.0771947122348701,2.75025646218441,NA,0.345653158268464,"BMT"
"108",1,6,28,22.3577901837921,100,"Rough","Avg. Reward Condition",5,"13",1.01,"0:04:16","0:00:52",36,1,13,"Short",0.0771947122348701,2.75025646218441,NA,0.345653158268464,"BMT"
"109",1,1,6,51.6976816923903,51.6976816923903,"Rough","Avg. Reward Condition",10,"14",1.01,"0:04:16","0:00:52",23,NA,14,"Long",0.0833703229306426,2.05966833070596,NA,0.51233960183321,"BMT"
"110",1,2,20,54.2210920468085,54.2210920468085,"Rough","Avg. Reward Condition",10,"14",1.01,"0:04:16","0:00:52",23,1,14,"Long",0.0833703229306426,2.05966833070596,NA,0.51233960183321,"BMT"
"111",1,3,1,64.9667367305729,64.9667367305729,"Rough","Avg. Reward Condition",10,"14",1.01,"0:04:16","0:00:52",23,1,14,"Long",0.0833703229306426,2.05966833070596,NA,0.51233960183321,"BMT"
"112",1,4,23,70.4690550859473,70.4690550859473,"Rough","Avg. Reward Condition",10,"14",1.01,"0:04:16","0:00:52",23,1,14,"Long",0.0833703229306426,2.05966833070596,NA,0.51233960183321,"BMT"
"113",1,5,4,50.7639723161621,70.4690550859473,"Rough","Avg. Reward Condition",10,"14",1.01,"0:04:16","0:00:52",23,1,14,"Long",0.0833703229306426,2.05966833070596,NA,0.51233960183321,"BMT"
"114",1,6,21,54.2969972048242,70.4690550859473,"Rough","Avg. Reward Condition",10,"14",1.01,"0:04:16","0:00:52",23,1,14,"Long",0.0833703229306426,2.05966833070596,NA,0.51233960183321,"BMT"
"115",1,7,24,100,100,"Rough","Avg. Reward Condition",10,"14",1.01,"0:04:16","0:00:52",23,1,14,"Long",0.0833703229306426,2.05966833070596,NA,0.51233960183321,"BMT"
"116",1,8,18,50.3979178350386,100,"Rough","Avg. Reward Condition",10,"14",1.01,"0:04:16","0:00:52",23,1,14,"Long",0.0833703229306426,2.05966833070596,NA,0.51233960183321,"BMT"
"117",1,9,3,64.0364893994694,100,"Rough","Avg. Reward Condition",10,"14",1.01,"0:04:16","0:00:52",23,1,14,"Long",0.0833703229306426,2.05966833070596,NA,0.51233960183321,"BMT"
"118",1,10,25,94.1801311629799,100,"Rough","Avg. Reward Condition",10,"14",1.01,"0:04:16","0:00:52",23,1,14,"Long",0.0833703229306426,2.05966833070596,NA,0.51233960183321,"BMT"
"119",1,11,16,89.2074689064824,100,"Rough","Avg. Reward Condition",10,"14",1.01,"0:04:16","0:00:52",23,1,14,"Long",0.0833703229306426,2.05966833070596,NA,0.51233960183321,"BMT"
"120",1,1,16,33.7846107943466,33.7846107943466,"Rough","Avg. Reward Condition",5,"15",1.01,"0:04:16","0:00:52",11,NA,15,"Short",0.0990941393569998,2.04851211234633,NA,0.318248391934493,"BMT"
"121",1,2,11,0,33.7846107943466,"Rough","Avg. Reward Condition",5,"15",1.01,"0:04:16","0:00:52",11,5,15,"Short",0.0990941393569998,2.04851211234633,NA,0.318248391934493,"BMT"
"122",1,3,7,32.7087152863417,33.7846107943466,"Rough","Avg. Reward Condition",5,"15",1.01,"0:04:16","0:00:52",11,5,15,"Short",0.0990941393569998,2.04851211234633,NA,0.318248391934493,"BMT"
"123",1,4,19,34.4993795994359,34.4993795994359,"Rough","Avg. Reward Condition",5,"15",1.01,"0:04:16","0:00:52",11,3,15,"Short",0.0990941393569998,2.04851211234633,NA,0.318248391934493,"BMT"
"124",1,5,9,47.3035628427683,47.3035628427683,"Rough","Avg. Reward Condition",5,"15",1.01,"0:04:16","0:00:52",11,1,15,"Short",0.0990941393569998,2.04851211234633,NA,0.318248391934493,"BMT"
"125",1,6,24,44.992960032349,47.3035628427683,"Rough","Avg. Reward Condition",5,"15",1.01,"0:04:16","0:00:52",11,1,15,"Short",0.0990941393569998,2.04851211234633,NA,0.318248391934493,"BMT"
"126",1,1,20,2.43508859270632,2.43508859270632,"Rough","Avg. Reward Condition",10,"16",1.01,"0:04:16","0:00:52",39,NA,16,"Long",0.123511564113215,1.3365862130205,NA,0.501657043949485,"BMT"
"127",1,2,18,25.7054891643632,25.7054891643632,"Rough","Avg. Reward Condition",10,"16",1.01,"0:04:16","0:00:52",39,12,16,"Long",0.123511564113215,1.3365862130205,NA,0.501657043949485,"BMT"
"128",1,3,3,52.9281132210802,52.9281132210802,"Rough","Avg. Reward Condition",10,"16",1.01,"0:04:16","0:00:52",39,6,16,"Long",0.123511564113215,1.3365862130205,NA,0.501657043949485,"BMT"
"129",1,4,6,52.2627553860825,52.9281132210802,"Rough","Avg. Reward Condition",10,"16",1.01,"0:04:16","0:00:52",39,3,16,"Long",0.123511564113215,1.3365862130205,NA,0.501657043949485,"BMT"
